"","avg_speed","avg_accel","avg_tang_accel","avg_norm_accel","avg_curvature","sd_speed","sd_accel","sd_tang_accel","sd_norm_accel","sd_curvature","total_distance","stationary","total_duration","tang_accel_10_perc","tang_accel_20_perc","tang_accel_30_perc","tang_accel_40_perc","tang_accel_50_perc","tang_accel_60_perc","tang_accel_70_perc","tang_accel_80_perc","tang_accel_90_perc","tang_accel_100_perc","speed_10_perc","speed_20_perc","speed_30_perc","speed_40_perc","speed_50_perc","speed_60_perc","speed_70_perc","speed_80_perc","speed_90_perc","speed_100_perc","norm_accel_10_perc","norm_accel_20_perc","norm_accel_30_perc","norm_accel_40_perc","norm_accel_50_perc","norm_accel_60_perc","norm_accel_70_perc","norm_accel_80_perc","norm_accel_90_perc","norm_accel_100_perc","curvature_10_perc","curvature_20_perc","curvature_30_perc","curvature_40_perc","curvature_50_perc","curvature_60_perc","curvature_70_perc","curvature_80_perc","curvature_90_perc","curvature_100_perc","accel_10_perc","accel_20_perc","accel_30_perc","accel_40_perc","accel_50_perc","accel_60_perc","accel_70_perc","accel_80_perc","accel_90_perc","accel_100_perc","driverID","rideID"
"1",16.7279695136658,0.295459564300408,-0.0134203687732602,0.0498175856628764,0.0015016591407375,7.22936590875643,0.318554181129792,0.440132345005335,0.0576025347763815,0.765917044730261,84952.1942874685,72,863,-0.481261473407773,-0.269712728111741,-0.153034254677175,-0.0561313689043121,-0.00321506906488859,0.0527034364577806,0.138431431939768,0.237885312638034,0.470559383619378,1.36656768266439,3.68040699338158,10.8394316975373,14.7398110126982,17.291473335102,19.6086786341604,20.5100977551807,21.3311815257575,22.2523918205941,23.4738281067706,25.2908635237664,0.0018574260547322,0.00515433206550938,0.00940064251819302,0.0165893945791422,0.0310405502332772,0.0489567117488192,0.0717743211565316,0.0953632180045236,0.142254423177848,0.25401711646518,6.37310344205158e-06,1.78075669236476e-05,4.34918766422541e-05,8.26374114422252e-05,0.000129488984050909,0.000184690237860347,0.00026490555658076,0.000461324762226935,0.00152708513510133,1.44999999999997,0.0357146049234639,0.0790209132844019,0.126728993506892,0.165453576337076,0.218419309005431,0.272014710490795,0.3469388035937,0.481760170550193,0.738158183227306,1.56630278506172,1,1
"2",13.6287997314643,0.322391740382576,-0.00082679683364416,0.0534117898383149,0.0165800604405507,10.2139417299858,0.298416525628902,0.442454485198481,0.0652102567393346,1.41085668093839,45787.6879671672,97,561,-0.589918419157997,-0.319202012724625,-0.144398746575505,-0.00601571691184137,0.0293545785323491,0.100075408840094,0.162194655914827,0.308451023526971,0.526950418496664,1.25801665694802,0.105409255339004,3.18508187781078,6.80271995223563,9.16195612878012,12.2273032367913,14.7507059294324,21.0498981835452,26.0463987715097,28.4096794638889,33.0759143654581,0.000469970110584743,0.00423754243090972,0.0113599956154545,0.021570037751303,0.0363784506869293,0.052569115603458,0.0696579930999011,0.104497277115041,0.149243953028179,0.316790361324749,1.2011521101093e-05,4.12675717282237e-05,0.000106679521045851,0.000159767370768587,0.000240656292056803,0.000395191010102346,0.000887907175117337,0.00298645395261959,0.0372677996252083,4.48804232335472,0.0117115786124151,0.0922755649589168,0.141640728394796,0.192046988068044,0.251191602716608,0.33723147090041,0.443288331284652,0.550969893382358,0.742795298426453,1.51505699808221,1,2
"3",3.11303068162684,0.202362638914029,-0.000700233628475233,0.0250119809952854,0.253329343637275,3.90438706685556,0.227944000062723,0.289985336228803,0.0414019226044176,20.7678220934571,18180.4831567425,483,931,-0.341319373976136,-0.166620126034998,-0.0370711513334504,-0.00555555555555682,0,0.00257280467407819,0.0284687069613154,0.13536141300627,0.378953944195623,0.928790833410993,0,0.0333333333333314,0.0372677996250007,0.20069324297987,1.36758099496073,3.40165772546966,4.68323191837368,7.01157022609699,10.0110576604653,13.3491988939828,4.30671513488686e-19,0.000450411102840854,0.00103216741057998,0.00450685864098597,0.00694784420267306,0.0151573235841876,0.0288501774680368,0.0525499677163307,0.0896412961315516,0.186619765933531,8.77189079927933e-19,9.91343008541948e-05,0.000302816087283059,0.000612575530071216,0.00114731746259337,0.00317574899245105,0.0108895261355037,0.0664022341163719,0.934886549380986,57.9223858087515,0.00277777777777782,0.0062112999374997,0.0305185000778505,0.0898479240109739,0.137189911619248,0.199239727550222,0.274283174989084,0.398333041360053,0.568757572419304,1.11772891985622,1,3
"4",5.56690236453132,0.448191801770148,-0.0325139808165127,0.0302462248578846,0.329237405651942,5.77299044376105,0.47286476550653,0.639010224456349,0.0443268097347402,7.19619428576124,12371.8088809396,149,367,-0.93793299828452,-0.42255804927855,-0.134922128414133,-0.0210410794778757,-0.00277777777777841,0.00479184228516371,0.105053812048529,0.368717219169976,0.829392202672521,1.71571029361615,0.0166666666666705,0.0600925212577284,0.200693242979862,1.39781575641745,3.65,6.77105768859062,10.2216002226223,12.6887964581183,13.9954357639275,17.3193693752271,0.000373473412099195,0.000959572459440135,0.00337242072877174,0.00513611292801149,0.0105308823895571,0.0232646115793273,0.0400221395560972,0.0695757642670106,0.0949770084183212,0.186872570755148,1.24742199514643e-05,7.53902432419054e-05,0.000173131567399902,0.000321769930486084,0.000548287947303298,0.00204223374141416,0.0152496272106872,0.160070843423954,1.18177344785706,28.4817216138797,0.00752003455505559,0.0289173298928223,0.0956264656952344,0.189893972929675,0.2968374223523,0.477225913844198,0.674555992414931,0.908419937238458,1.20787958243061,1.93026368565043,1,4
"5",4.71982312084267,0.240051759403528,-0.00210234212246958,0.0436332618474534,0.122183927225061,5.00967683934585,0.280760338795791,0.342882626842483,0.0645887738233072,2.06852391697682,11199.1883323996,173,391,-0.355983308084377,-0.178254504643786,-0.03185910619115,-0.00392837100659227,0,0.00277777777777841,0.0271281286809048,0.150163579852745,0.442412020125545,1.14144076968523,0,0.0166666666666705,0.0235702260395536,0.387152261740845,4.13931019481372,6.20212550920928,7.75111613893658,9.68323501542839,13.1929151534988,15.2591866682919,0,0.000462962962962937,0.00152831707088456,0.00521313011777319,0.0113146288544311,0.0346724393402409,0.0666866480240509,0.096136008658443,0.143507635006008,0.284218521750486,0,2.38559719211036e-05,0.000128737511278405,0.000572378349607419,0.00100368745938148,0.0017698444926023,0.00375296440100904,0.00949108876519622,0.459401607163086,3.72677996249821,0.00124024170356738,0.00555555555555682,0.0325130553075541,0.107242455088551,0.163902987231389,0.234789088812463,0.317324011243374,0.485706134171415,0.656580945597274,1.35152289358638,1,5
"6",2.96049816681544,0.189645281948927,-0.013197569538234,0.02741997942775,0.558285121328352,3.91883202347793,0.268554690422671,0.300577974447258,0.0464438793758862,12.4046197320846,12094.6195534886,386,659,-0.355156693974156,-0.105152086090218,-0.0236191403462243,-0.00277777777777841,0,1.66880398388959e-16,0.00621129993750083,0.0422911251463361,0.24469979457778,1.08161962914663,0,0.0166666666666572,0.0235702260395536,0.0471404520791072,0.194365063161511,1.98920019097552,5.76402139701971,8.06950103415771,9.20460631535671,11.7623811837192,4.25914837967749e-20,0.000327364250549402,0.000470322067010277,0.0032848284264613,0.005383126612499,0.015649178831267,0.0342426204956129,0.060013657760481,0.0937506037665267,0.214171430836683,1.11513584218102e-17,6.59779982593741e-05,0.000359720476630756,0.000843734192826214,0.00150604832953519,0.00450725689499661,0.0217791631500426,0.238255295623592,1.66666666666676,23.3333333333356,0.00167769096587463,0.00461946881410267,0.0172549737655663,0.031003024476196,0.0895198532241167,0.162906996996667,0.254369491212414,0.403765451667035,0.569192158557877,1.13121364206578,1,6
"7",6.70408390244111,0.169234880118317,-0.0724095560271868,0.0512912642286909,0.438001124827384,5.39931610219284,0.240012949243233,0.282887936262655,0.0621895839928113,4.61513934107437,7401.42365203228,54,189,-0.354859292105716,-0.209977885545187,-0.118111004247706,-0.0604592676902913,-0.0269574997519996,-0.0124245898651666,0.0232446046121093,0.040395421112233,0.148902296118117,0.829003250548662,0.0333333333333409,0.187815093881601,2.09401040053022,4.27266731149591,6.895509811142,8.72373204900931,9.44965974441475,13.561474846583,14.4691323839783,15.1039821827814,0.000806181986947671,0.00196626925974828,0.0050925925925927,0.0114339082379071,0.0302952080518335,0.0581916717845435,0.0808203333614443,0.104800441152457,0.135518503328891,0.287350008812509,1.72056458852585e-05,9.55397062599428e-05,0.000271939320203915,0.000571851143852535,0.00116538089109137,0.00441890594525983,0.00861001630565033,0.0246944315138338,0.657073293710504,18.3333333333462,0.0232868372363658,0.0267533424873211,0.0442077665894974,0.0821798903132585,0.116344495241405,0.154592221252118,0.193371822512942,0.264806547211546,0.396799039619182,1.04633969450816,1,7
"8",6.06645415920975,0.340084139680281,-0.00248094237860804,0.0436223694471497,0.0801384347173241,5.5101932427373,0.376055032727481,0.508851660850701,0.0556291942352041,0.933302664525477,20366.0318450118,195,557,-0.602484490049778,-0.279318916672261,-0.13660260654743,-0.0196939545505306,0,0.0251498820223245,0.118222842928733,0.271805633957212,0.657272444569225,1.28852688800792,0.0333333333333409,0.199999999999998,0.649144736471696,2.819081804812,5.03730527608209,8.33574964968492,10.2578154486117,12.4138139899782,13.7931142241337,16.4748461466429,0.000292803487053153,0.00265199730850083,0.00601468325022336,0.0136558898587169,0.0260529561994892,0.0442394270369393,0.0621391993144741,0.0850098877349566,0.119645382462724,0.267219253269591,4.64836944222428e-05,0.000163836816175729,0.00029886215938513,0.000515386514161567,0.000968012398030113,0.00154952045315457,0.00534287916504293,0.022788531789048,0.151839274317178,3.87585116100557,0.00555555555555682,0.0379175307981987,0.105917098800306,0.160767044667222,0.231207174015806,0.289521670508829,0.406362619255253,0.666656129125165,0.998884103890025,1.6872655648026,1,8
"9",6.37370738760161,0.194210333537914,-0.020137127925517,0.0455411515561453,0.20058551176713,4.70801435805422,0.225743067670712,0.296903092450867,0.0548234412513496,1.04484895985181,9699.82537795269,62,258,-0.360975222414383,-0.189439870114158,-0.0895365194090159,-0.0296474843736405,-0.00441432812113978,0.00380412027212647,0.0508985280051708,0.135321265853152,0.256177197167966,0.853657887626041,0.0372677996249973,0.190029237516525,3.38556062657286,5.31212606358199,6.59277679445967,7.99937031272441,8.91761404555676,11.4390102963029,13.125583833837,14.6912388858122,0.000520677108809429,0.00213026068266912,0.00497679734690514,0.0126325116013882,0.0300992945536297,0.0442486019758667,0.0670099061471287,0.0942678890720362,0.120573505816902,0.242950280028209,3.42084469319979e-05,0.00016239600533159,0.000300471415092507,0.000520814670310389,0.00111662580056276,0.00282837660522935,0.00657192978787471,0.029622486613565,0.796827997674451,3.72677996249914,0.00401794008865043,0.0268363093063027,0.0755140685626476,0.101814909115795,0.122942082701897,0.172823209261116,0.235518502054027,0.331189418644739,0.524869705303831,1.05011492284229,1,9
"10",3.41106138406592,0.210230863984963,-0.0161497268525491,0.0327003453631762,0.236260047156234,3.7742895911637,0.281809911100967,0.350556019154078,0.0546379241741106,1.0637267243726,4863.68509245037,119,238,-0.517279840948474,-0.0944516161242358,-0.0220747954958982,-0.00414852288369109,0.000655744381943958,0.00878410461157896,0.0400393834237267,0.157576230452836,0.341854107867023,1.06096306964937,0.0372677996249976,0.052704627669473,0.0776700170429613,0.187815093881598,1.05557386326086,4.91642841240049,6.66607816940819,7.74088141179466,8.53355134669662,10.7765305693025,0.000112285011590687,0.000280060830892597,0.000462892657273019,0.0018226387618413,0.00573397515530734,0.0171397398007867,0.0449754967038414,0.0745956202959042,0.121016328142923,0.249542555570251,5.21833882202456e-05,0.000321790585981917,0.000737991579732751,0.00143297826104923,0.00287333184034659,0.00913193605358347,0.0527046276693957,0.105409255338981,0.833333333333274,3.72677996249948,0.00262788573186618,0.00617642186729116,0.0203570590323157,0.0285827003810642,0.110441744814825,0.178853864283379,0.268758880915392,0.453778559341066,0.670055535709026,1.06279151957713,1,10
